Age,M,F
0-4,1975067,1880606
5-9,1944215,1851928
10-14,1932838,1841748
15-19,2009133,1916754
20-24,2131116,2037234
25-29,2213876,2123493
30-34,2351746,2261411
35-39,2284617,2207133
40-44,2114770,2054134
45-49,2230611,2180248
50-54,2347281,2308202
55-59,2352318,2370618
60-64,2194964,2264466
65-69,1981579,2048130
70-74,1843578,1957515
75-79,1783237,1963021
80-84,1453180,1666813
85-89,884130,1082138
90-94,396662,546134
95-99,121038,198682
100+,12519,27536
