Age,M,F
0-4,1948889,1855921
5-9,2005274,1909935
10-14,2025514,1931692
15-19,2155744,2058897
20-24,2132815,2046303
25-29,2016988,1945682
30-34,2184151,2119739
35-39,2347232,2289647
40-44,2396643,2392105
45-49,2285070,2326338
50-54,2126637,2153653
55-59,2075123,2133960
60-64,2177325,2278343
65-69,2065168,2183464
70-74,1691050,1813499
75-79,1332317,1485514
80-84,1121709,1333608
85-89,583948,772364
90-94,232168,364085
95-99,54994,108759
100+,5806,17409
