Age,M,F
0-4,1951797,1858686
5-9,1952199,1859661
10-14,1947126,1855282
15-19,1987198,1895643
20-24,2079009,1987319
25-29,2175808,2084210
30-34,2248538,2157978
35-39,2272319,2184847
40-44,2250046,2167901
45-49,2237140,2160426
50-54,2265822,2193475
55-59,2294604,2228128
60-64,2274747,2221665
65-69,2304430,2268068
70-74,2130433,2126704
75-79,1837534,1875232
80-84,1704847,1804257
85-89,1393513,1566491
90-94,838440,1059212
95-99,284112,423710
100+,43498,82760
