Age,M,F
0-4,1993924,1904148
5-9,1801521,1717424
10-14,1887300,1798283
15-19,2045127,1960960
20-24,2168297,2142627
25-29,2147426,2170892
30-34,2070617,2077435
35-39,2097572,2128689
40-44,2295406,2353104
45-49,2289933,2342834
50-54,2022020,2053248
55-59,1802520,1839713
60-64,1885625,1948033
65-69,1461072,1546840
70-74,1179637,1315018
75-79,939358,1128893
80-84,647779,919009
85-89,323895,606859
90-94,96345,249084
95-99,18369,71774
100+,1537,9654
