Age,M,F
0-4,1941688,1849030
5-9,1938828,1846916
10-14,1944289,1852546
15-19,2002207,1909929
20-24,2103218,2010333
25-29,2195201,2102766
30-34,2237807,2147986
35-39,2230472,2145336
40-44,2229125,2148602
45-49,2267910,2190671
50-54,2307192,2233881
55-59,2300671,2237161
60-64,2349874,2297002
65-69,2200986,2173660
70-74,1947222,1952438
75-79,1909885,1959860
80-84,1764679,1878085
85-89,1364694,1570903
90-94,755935,974741
95-99,244629,362767
100+,38784,74768
