Age,M,F
0-4,1927699,1835789
5-9,1949592,1857254
10-14,1968643,1875835
15-19,2013679,1920959
20-24,2080539,1988737
25-29,2140187,2050072
30-34,2191294,2102877
35-39,2241444,2154442
40-44,2285802,2200564
45-49,2313862,2231579
50-54,2302399,2225599
55-59,2251046,2182864
60-64,2209022,2151929
65-69,2201681,2159071
70-74,2179102,2158886
75-79,2077371,2095806
80-84,1941834,2020438
85-89,1500173,1654333
90-94,872911,1063816
95-99,354313,505257
100+,66912,124275
