Age,M,F
0-4,1771160,1686900
5-9,1820169,1735855
10-14,1964176,1860142
15-19,2037084,1923832
20-24,1987709,1923582
25-29,1876041,1886172
30-34,2070301,2104374
35-39,2330275,2365578
40-44,2299763,2353319
45-49,1974775,2011325
50-54,1790333,1829883
55-59,1921330,1971655
60-64,1526326,1598352
65-69,1298062,1408303
70-74,1094371,1262722
75-79,851187,1114381
80-84,564599,912322
85-89,244562,510899
90-94,80877,242228
95-99,13343,61142
100+,1042,7502
