Age,M,F
0-4,2380116,2282239
5-9,2411076,2305218
10-14,2091167,1960280
15-19,1939471,1853811
20-24,2135617,2102754
25-29,1797795,1763765
30-34,1666328,1623795
35-39,1630203,1590624
40-44,1680742,1685021
45-49,1795950,1846031
50-54,1545021,1634040
55-59,1636339,1773032
60-64,1494372,1706358
65-69,1184922,1510235
70-74,754639,1206911
75-79,460793,866846
80-84,243919,546057
85-89,96020,255202
90-94,23694,76442
95-99,2997,12446
100+,178,989
