Age,M,F
0-4,1949683,1856694
5-9,1962345,1869371
10-14,1960515,1868044
15-19,1990052,1898417
20-24,2064087,1973094
25-29,2151812,2061286
30-34,2229459,2139606
35-39,2283408,2195085
40-44,2292309,2207709
45-49,2258713,2180236
50-54,2236268,2164192
55-59,2255117,2189259
60-64,2271104,2214676
65-69,2234458,2196835
70-74,2236195,2223941
75-79,2018944,2050377
80-84,1652535,1738428
85-89,1363350,1523730
90-94,873064,1077934
95-99,323219,473342
100+,51444,98220
