Age,M,F
0-4,2106178,1996934
5-9,1927296,1832944
10-14,2181823,2081563
15-19,1830547,1800273
20-24,1640831,1666925
25-29,1659251,1624234
30-34,1714420,1706844
35-39,1865239,1886030
40-44,1657686,1715028
45-49,1795624,1887285
50-54,1753087,1850367
55-59,1582406,1724575
60-64,1203391,1517171
65-69,919127,1297064
70-74,674674,1054771
75-79,441452,754725
80-84,238395,450234
85-89,82002,179823
90-94,15693,45685
95-99,1609,6814
100+,79,495
