Age,M,F
0-4,11438809,10938450
5-9,11569049,11070256
10-14,11735146,11229644
15-19,11956670,11425846
20-24,12232132,11685263
25-29,11558508,10890030
30-34,11698868,10981128
35-39,11304063,10705133
40-44,10301584,9959506
45-49,9539702,9654307
50-54,9947173,10104728
55-59,8964937,9144530
60-64,7835759,8141536
65-69,6243503,6824792
70-74,4421164,5232182
75-79,2771439,3511555
80-84,1327359,1795237
85-89,436905,773717
90-94,111214,236562
95-99,16427,45113
100+,1221,3798
