Age,M,F
0-4,9740629,9488950
5-9,8329668,8102396
10-14,7083055,6889119
15-19,5533542,5399304
20-24,4246344,4433910
25-29,3951851,4210796
30-34,3761210,3934445
35-39,3283429,3392633
40-44,2790644,2787732
45-49,2216292,2162367
50-54,1795953,1812790
55-59,1561121,1602292
60-64,1203680,1289088
65-69,792047,913303
70-74,484303,574392
75-79,279187,360445
80-84,127805,170760
85-89,29248,46810
90-94,3647,7170
95-99,209,583
100+,7,23
