Age,M,F
0-4,11153136,10811540
5-9,10237057,9990616
10-14,9304558,9096192
15-19,8161958,7941150
20-24,6909787,6729150
25-29,5334934,5225434
30-34,4063227,4261511
35-39,3753519,4017564
40-44,3525788,3717182
45-49,3015665,3163992
50-54,2485978,2548784
55-59,1884344,1913032
60-64,1422026,1520553
65-69,1109270,1232697
70-74,724792,860687
75-79,368045,483566
80-84,150447,210916
85-89,38578,62566
90-94,5621,10564
95-99,393,955
100+,16,44
