Age,M,F
0-4,4124971,3929310
5-9,4252309,4050691
10-14,4376071,4168764
15-19,4510980,4299123
20-24,4652693,4441483
25-29,4824738,4615894
30-34,5000646,4795575
35-39,5180099,4981824
40-44,5335077,5149166
45-49,5466130,5300239
50-54,5629781,5494038
55-59,5815622,5728327
60-64,5967253,5955498
65-69,6096157,6202061
70-74,6039453,6316657
75-79,5479285,5960602
80-84,4679068,5411996
85-89,3735619,4733240
90-94,2370304,3443058
95-99,1020469,1798250
100+,303630,711188
