Age,M,F
0-4,7702380,7543821
5-9,7226181,7147458
10-14,6795646,6739230
15-19,5889974,5846474
20-24,5047901,5025876
25-29,4103636,4103734
30-34,3283216,3297773
35-39,2960533,2982294
40-44,2415679,2444457
45-49,2161902,2202209
50-54,1702199,1747724
55-59,1326194,1394933
60-64,1068942,1161664
65-69,775067,883338
70-74,489081,603638
75-79,291684,404564
80-84,125619,189130
85-89,40136,65250
90-94,8665,14726
95-99,1038,2027
100+,67,148
