Age,M,F
0-4,5054836,4814823
5-9,5257792,5009154
10-14,5447139,5191172
15-19,5623175,5365358
20-24,5842709,5595434
25-29,6116122,5885978
30-34,6409942,6201217
35-39,6774108,6594252
40-44,7089358,6954207
45-49,7042053,6975019
50-54,7035948,7077347
55-59,7401376,7583875
60-64,7519217,7878421
65-69,6993910,7555765
70-74,6434800,7266054
75-79,5615541,6726195
80-84,4006309,5202768
85-89,2400267,3506963
90-94,1208812,2088177
95-99,425206,908191
100+,88261,244363
