Age,M,F
0-4,8332011,8003215
5-9,8833692,8505479
10-14,8778484,8474700
15-19,8896344,8654623
20-24,8964102,8846433
25-29,8084961,8102370
30-34,7141753,7272560
35-39,6698411,6927168
40-44,6172081,6464381
45-49,5201589,5514447
50-54,4298312,4619897
55-59,3314561,3635601
60-64,2446519,2765584
65-69,1948836,2305666
70-74,1312119,1661721
75-79,879583,1220185
80-84,448881,692684
85-89,182322,318819
90-94,56335,113833
95-99,10230,23462
100+,966,2188
