Age,M,F
0-4,7090270,6956251
5-9,5980001,5914298
10-14,5139293,5091394
15-19,4214978,4183299
20-24,3401565,3387516
25-29,3095963,3089418
30-34,2561522,2558052
35-39,2335808,2336062
40-44,1883753,1889944
45-49,1528035,1552386
50-54,1309348,1352105
55-59,1038013,1103097
60-64,757134,843693
65-69,565853,683406
70-74,343519,445580
75-79,184540,268631
80-84,82848,124625
85-89,25525,40649
90-94,5220,8931
95-99,292,553
100+,58,104
