Age,M,F
0-4,4254302,4052382
5-9,4377545,4169863
10-14,4514385,4300394
15-19,4662473,4443631
20-24,4837765,4619210
25-29,5015257,4800752
30-34,5199120,4990205
35-39,5360971,5162086
40-44,5503507,5320910
45-49,5686678,5526748
50-54,5902715,5777475
55-59,6100301,6031875
60-64,6309244,6328409
65-69,6379721,6532538
70-74,5996857,6324770
75-79,5473414,6032827
80-84,4922024,5772173
85-89,3798686,4881416
90-94,2218269,3272997
95-99,955947,1715544
100+,270693,639772
