Age,M,F
0-4,7404646,7070447
5-9,7464840,7136977
10-14,7623386,7319056
15-19,8253309,7964694
20-24,8685557,8466492
25-29,8534004,8418590
30-34,8571684,8576223
35-39,8593722,8735133
40-44,7704528,7956785
45-49,6721639,7079054
50-54,6170933,6651999
55-59,5508456,6089814
60-64,4423280,5044879
65-69,3394482,4034221
70-74,2351464,2957955
75-79,1480939,2011193
80-84,921508,1395700
85-89,423007,752233
90-94,161001,349826
95-99,37722,96880
100+,5675,15475
