Age,M,F
0-4,4671003,4448944
5-9,4855842,4625282
10-14,5048959,4809962
15-19,5248802,5004433
20-24,5421995,5183832
25-29,5579286,5354214
30-34,5790494,5579378
35-39,6054019,5861298
40-44,6327994,6162771
45-49,6658550,6532887
50-54,6918742,6855482
55-59,6797232,6829562
60-64,6681535,6861125
65-69,6847640,7230456
70-74,6671736,7302053
75-79,5798340,6659126
80-84,4731276,5837530
85-89,3344950,4585508
90-94,1693438,2702136
95-99,597938,1171133
100+,146083,375473
