Age,M,F
0-4,8518294,8310852
5-9,7538473,7424176
10-14,7186871,7115509
15-19,6755620,6709172
20-24,5831132,5812388
25-29,4979855,4983759
30-34,4032807,4056830
35-39,3209836,3247647
40-44,2873820,2921366
45-49,2319293,2377088
50-54,2045959,2118811
55-59,1575248,1655043
60-64,1183164,1288876
65-69,904988,1029385
70-74,604497,729363
75-79,335197,445413
80-84,164087,239935
85-89,52450,80797
90-94,11253,20139
95-99,1475,2834
100+,96,214
