Age,M,F
0-4,6202378,5915389
5-9,6539254,6241116
10-14,6968230,6655392
15-19,7359614,7046684
20-24,7369375,7109043
25-29,7453280,7279886
30-34,8003649,7906827
35-39,8393399,8381647
40-44,8209120,8298177
45-49,8165206,8394417
50-54,8054305,8458892
55-59,7040137,7585967
60-64,5910111,6592880
65-69,5112544,5974275
70-74,4175729,5163248
75-79,2931374,3893504
80-84,1821740,2664289
85-89,905982,1514437
90-94,347280,695400
95-99,106644,263175
100+,19623,59965
