Age,M,F
0-4,8883973,8539722
5-9,8800044,8489301
10-14,8941319,8674661
15-19,9069399,8874120
20-24,8207081,8134093
25-29,7262530,7310647
30-34,6829748,6979513
35-39,6322753,6534959
40-44,5370545,5602006
45-49,4491118,4728655
50-54,3526616,3762080
55-59,2669271,2912215
60-64,2209339,2489543
65-69,1584646,1873756
70-74,1171651,1476917
75-79,692932,946547
80-84,351809,530348
85-89,148940,252771
90-94,40828,81329
95-99,6491,14287
100+,601,1235
