Age,M,F
0-4,9044382,8742488
5-9,9148462,8918481
10-14,8348726,8185006
15-19,7460876,7370004
20-24,7066516,7056218
25-29,6584205,6636039
30-34,5642673,5726108
35-39,4781638,4881471
40-44,3832457,3941826
45-49,2999568,3119281
50-54,2616700,2758514
55-59,2036697,2188260
60-64,1692631,1873841
65-69,1180619,1370842
70-74,780718,964885
75-79,500825,652829
80-84,248252,353186
85-89,86460,139809
90-94,22132,39970
95-99,3019,5937
100+,221,453
