Age,M,F
0-4,6548483,6247917
5-9,6975730,6660479
10-14,7381974,7054994
15-19,7430027,7122065
20-24,7526280,7296464
25-29,8082332,7930732
30-34,8490823,8418911
35-39,8327637,8350743
40-44,8321860,8475165
45-49,8273835,8582793
50-54,7314484,7746237
55-59,6245693,6804523
60-64,5556103,6272831
65-69,4718363,5566404
70-74,3519585,4394707
75-79,2426449,3249718
80-84,1412991,2089397
85-89,678986,1152469
90-94,287217,585157
95-99,77013,195251
100+,14617,44676
