Age,M,F
0-4,4858916,4627925
5-9,5051332,4811826
10-14,5255057,5007009
15-19,5439874,5188170
20-24,5602413,5360302
25-29,5815804,5588367
30-34,6086593,5875592
35-39,6372087,6184743
40-44,6722605,6568761
45-49,7015628,6912947
50-54,6936282,6912084
55-59,6883077,6985702
60-64,7167035,7436949
65-69,7158258,7641467
70-74,6486040,7194997
75-79,5712638,6689650
80-84,4604644,5823682
85-89,2871401,4051603
90-94,1392108,2305196
95-99,509297,1040621
100+,117805,313460
